Phase 5 Training Started: Sun Nov  9 19:45:33 2025
Model: EfficientNet-B3
Target: Beat 0.82 AUC

[1762722895] Epoch 6 | Batch 5400/6541 | Loss 0.0279
[1762722940] Epoch 6 | Batch 5500/6541 | Loss 0.0223
[1762722985] Epoch 6 | Batch 5600/6541 | Loss 0.0550
[1762723028] Epoch 6 | Batch 5700/6541 | Loss 0.0472
[1762723073] Epoch 6 | Batch 5800/6541 | Loss 0.0699
[1762723117] Epoch 6 | Batch 5900/6541 | Loss 0.0194
[1762723161] Epoch 6 | Batch 6000/6541 | Loss 0.0704
[1762723207] Epoch 6 | Batch 6100/6541 | Loss 0.0287
[1762723251] Epoch 6 | Batch 6200/6541 | Loss 0.0922
[1762723296] Epoch 6 | Batch 6300/6541 | Loss 0.0304
[1762723341] Epoch 6 | Batch 6400/6541 | Loss 0.0613
[1762723385] Epoch 6 | Batch 6500/6541 | Loss 0.1055
[1762724307] Epoch 6 | Train AUC: 0.8372 | Val AUC: 0.7819 | Best: 0.7859
